Время;Значение
11:07:26,982;770,781253220021
11:07:27,086;770,779285883731
11:07:27,189;770,780996610933
11:07:27,291;770,777190243045
11:07:27,394;770,780397856401
11:07:27,498;770,781638133659
11:07:27,600;770,783306092812
11:07:27,703;770,782792874601
11:07:27,804;770,784760211125
11:07:27,909;770,785230661183
11:07:28,012;770,783947615588
11:07:28,117;770,784075920145
11:07:28,218;770,781381524567
11:07:28,321;770,784375297447
11:07:28,433;770,78031232004
11:07:28,525;770,783819311032
11:07:28,630;770,776377647718
11:07:28,732;770,785102356621
11:07:28,837;770,776805329466
11:07:28,939;770,784118688331
11:07:29,040;770,78026955186
11:07:29,145;770,784204224703
11:07:29,249;770,777746229335
11:07:29,352;770,78146706093
11:07:29,453;770,784204224703
11:07:29,557;770,784503602006
11:07:29,660;770,782750106417
11:07:29,762;770,784888515685
11:07:29,866;770,78005571096
11:07:29,968;770,784974052059
11:07:30,072;770,782921179153
11:07:30,175;770,785358965746
11:07:30,279;770,784503602006
11:07:30,382;770,78719799787
11:07:30,485;770,784631906565
11:07:30,589;770,78527342937
11:07:30,689;770,785230661183
11:07:30,793;770,787711216158
11:07:30,894;770,783434397366
11:07:30,999;770,790106234953
11:07:31,102;770,783819311032
11:07:31,204;770,787625679776
11:07:31,309;770,786128793133
11:07:31,410;770,788010593497
11:07:31,515;770,789165334689
11:07:31,616;770,784888515685
11:07:31,721;770,786428170455
11:07:31,821;770,78685585235
11:07:31,926;770,789935162175
11:07:32,029;770,790747757878
11:07:32,130;770,790491148706
11:07:32,236;770,790747757878
11:07:32,339;770,790362844121
11:07:32,441;770,789165334689
11:07:32,542;770,792629558537
11:07:32,648;770,790704989682
11:07:32,750;770,793185545118
11:07:32,854;770,785401733933
11:07:32,956;770,78835273903
11:07:33,058;770,79185973098
11:07:33,161;770,78724076606
11:07:33,263;770,78809612988
11:07:33,369;770,786684779591
11:07:33,469;770,783562701921
11:07:33,574;770,785743879436
11:07:33,684;770,783648238291
11:07:33,778;770,786257097699
11:07:33,882;770,784631906565
11:07:33,985;770,784118688331
11:07:34,089;770,784589138379
11:07:34,193;770,783947615588
11:07:34,295;770,786043256755
11:07:34,398;770,786257097699
11:07:34,498;770,785615574872
11:07:34,605;770,787369070632
11:07:34,707;770,782279656399
11:07:34,810;770,788138898071
11:07:34,913;770,783990383774
11:07:35,016;770,78873765276
11:07:35,119;770,784075920145
11:07:35,222;770,78719799787
11:07:35,325;770,784246992889
11:07:35,428;770,784503602006
11:07:35,532;770,785872184001
